ra,dec,mag,mjd,class_star,sector
30.213811838918417,1.909748363127198,23.46875,57417.57108649581,0.854661,SECTOR_ZERO_A
30.20214441886477,1.925352369316466,22.31181,57405.621751786915,0.909742,SECTOR_ZERO_A
30.043245011692893,1.983538800700628,22.25,56951.282703605015,0.996094,SECTOR_ZERO_A
30.075139266151332,1.9608387838446164,22.28125,56933.331274777185,0.960449,SECTOR_ZERO_A
30.10535755765772,1.959300478834087,22.640625,58370.27114215377,0.871826,SECTOR_ZERO_A
30.075900777041483,1.976598508809185,22.703125,57710.11590258498,0.993164,SECTOR_ZERO_A
30.035463323145706,1.995268641904155,22.0625,58370.27045615483,0.804199,SECTOR_ZERO_A
30.107917247071033,1.9961715392556945,22.15625,58375.36457299162,0.969727,SECTOR_ZERO_A
30.15610982974683,1.953634170355051,23.290731,57490.82661783764,0.848352,SECTOR_ZERO_A
30.132753437026608,1.967767145040607,22.234375,57397.05584282614,0.902344,SECTOR_ZERO_A
30.18815302037295,1.967906391593507,23.647272,57475.14123808686,0.815522,SECTOR_ZERO_A
30.122359792084495,1.999462803867293,23.28125,56604.23546109861,0.942871,SECTOR_ZERO_A
30.141254445078054,1.9868173824564608,22.355423,57661.14646183788,0.88291,SECTOR_ZERO_A
30.14128393327542,2.0089262304528153,22.828125,57710.11590258498,0.916504,SECTOR_ZERO_A
30.153491350090093,2.029015973806542,22.771587,57381.280132834334,0.862639,SECTOR_ZERO_A
30.18685659093166,1.9960115445078144,22.3125,58370.27045615483,0.939941,SECTOR_ZERO_A
30.170816523954045,2.013363429528172,22.1875,57344.18059118604,0.945312,SECTOR_ZERO_A
30.165074316778636,2.026834068704314,22.203125,56933.331274777185,0.995117,SECTOR_ZERO_A
30.071730290808677,2.058364491708278,22.4375,57710.11590258498,0.991211,SECTOR_ZERO_A
30.06548740221662,2.0636494655372584,22.46875,56604.23546109861,0.925293,SECTOR_ZERO_A
30.101631496596696,2.049196069273259,23.828125,58370.27045615483,0.876465,SECTOR_ZERO_A
30.11668233975435,2.0619570545150667,22.40625,57328.14199981373,0.837891,SECTOR_ZERO_A
30.059945845110075,2.0848035017760425,22.46875,58370.27045615483,0.948242,SECTOR_ZERO_A
30.057576994530898,2.1026503762964657,22.578125,58073.15513967397,0.832031,SECTOR_ZERO_A
30.037546730722283,2.1235292756339708,22.5,57328.14199981373,0.987793,SECTOR_ZERO_A
30.039732894682377,2.1253074284545423,22.03125,58375.36457299162,0.908691,SECTOR_ZERO_A
30.059869861448124,2.1159896496834687,22.5625,58073.15513967397,0.990723,SECTOR_ZERO_A
